latitude,longitude,month,rainfall_mm,humidity_pct,temperature_c,wind_speed_kmh,elevation_m,slope_degree,soil_type,river_proximity_km,ndvi,risk_label
7.1,80.1,2024-02,25.4,90.9,27.8,17.2,75.3,10.7,loam,2.22,0.5,No Risk
7.05,80.325,2025-05,303.7,98.0,25.6,13.5,217.1,18.9,sandy,13.79,0.8,Landslide
6.9,80.125,2024-02,39.1,96.5,27.1,12.9,76.5,15.5,sandy,15.0,0.62,No Risk
6.925,80.175,2024-07,353.9,96.5,26.1,14.3,65.1,18.1,loam,15.0,0.64,Landslide
7.15,79.85,2023-12,312.3,95.5,26.0,16.8,3.2,1.5,clay,15.0,0.55,Warning
7.05,80.25,2023-11,614.2,98.9,25.4,10.5,124.2,29.2,loam,7.85,0.78,Landslide
7.0,79.875,2024-06,326.9,93.5,27.0,21.4,36.2,4.8,loam,6.21,0.61,Warning
7.125,80.225,2024-03,91.3,94.5,27.0,15.7,101.5,18.6,clay,0.78,0.7,Landslide
6.975,80.1,2024-02,42.6,94.3,27.6,14.1,59.2,7.7,sandy,12.17,0.53,No Risk
7.025,80.175,2023-07,344.0,95.8,25.7,15.3,132.6,16.4,loam,8.78,0.78,Landslide
7.05,80.05,2025-05,299.7,97.6,26.8,15.7,22.4,3.7,loam,3.33,0.57,Flood
6.975,79.925,2023-07,213.7,92.7,26.9,21.3,14.6,0.6,clay,0.78,0.6,Flood
7.125,80.15,2024-02,19.0,92.0,27.4,16.3,153.9,18.9,loam,2.99,0.58,No Risk
7.075,80.375,2024-11,606.1,98.6,21.9,9.6,115.1,6.0,sandy,15.0,0.8,Warning
6.95,79.975,2023-05,276.4,96.9,26.8,14.6,33.0,1.8,clay,5.79,0.64,Warning
7.0,80.225,2023-11,601.0,98.6,25.1,10.5,93.3,10.0,sandy,11.44,0.76,Warning
6.95,80.35,2024-04,341.0,95.2,26.3,9.5,144.3,16.2,loam,15.0,0.74,Landslide
6.9,80.25,2024-05,858.9,96.7,26.5,13.5,113.0,8.2,sandy,15.0,0.8,Warning
7.025,79.9,2024-02,43.1,91.8,27.6,17.7,21.7,7.3,loam,6.0,0.47,No Risk
7.0,80.125,2024-06,417.7,96.6,26.1,16.7,32.7,2.6,clay,12.17,0.6,Warning
7.125,80.125,2024-09,284.1,97.4,25.8,17.6,79.8,17.8,sandy,1.76,0.72,Landslide
6.9,80.3,2023-06,463.6,94.8,24.7,12.1,186.2,18.2,sandy,15.0,0.83,Landslide
6.925,79.9,2025-03,124.6,94.8,27.3,11.6,11.6,0.4,clay,2.78,0.59,Flood
7.05,80.05,2024-09,348.6,97.3,26.3,17.2,22.4,3.7,loam,3.33,0.6,Flood
7.025,80.275,2025-04,365.3,98.9,25.4,11.2,190.6,30.0,sandy,11.77,0.78,Landslide
6.9,80.025,2024-06,391.0,97.2,26.3,17.3,77.1,15.8,sandy,13.24,0.77,Landslide
7.125,79.9,2025-02,34.5,91.7,27.3,17.8,29.0,5.3,clay,15.0,0.4,No Risk
7.1,80.025,2025-02,43.4,95.4,27.0,15.5,59.1,4.2,loam,3.55,0.49,No Risk
6.9,80.125,2025-02,74.5,97.5,26.1,13.4,76.5,15.5,sandy,15.0,0.65,Warning
7.025,80.15,2024-02,42.8,94.4,27.5,14.3,108.4,8.3,loam,10.01,0.64,No Risk
7.025,79.9,2023-10,504.7,96.8,25.6,15.1,21.7,7.3,loam,6.0,0.56,Warning
7.075,80.3,2024-07,397.7,95.1,25.7,14.2,99.1,6.7,loam,9.88,0.76,Warning
7.1,80.05,2024-07,332.5,96.9,26.5,16.0,41.6,6.9,loam,2.22,0.62,Flood
7.1,80.0,2023-04,177.6,97.8,27.0,12.4,72.7,8.6,loam,5.98,0.7,Warning
7.125,80.025,2024-08,276.9,96.2,26.1,16.7,86.7,12.3,loam,5.71,0.68,Warning
7.025,79.95,2023-01,117.6,91.5,25.2,15.3,14.2,1.5,clay,2.99,0.61,Flood
7.125,80.1,2025-01,263.6,97.1,25.1,16.4,39.1,1.8,loam,1.24,0.6,Flood
7.1,79.925,2024-09,309.9,96.3,26.6,18.2,4.3,0.6,clay,11.44,0.55,Warning
6.975,80.25,2024-02,46.5,94.6,26.7,12.3,209.1,35.5,loam,14.94,0.63,Warning
7.025,80.0,2024-02,32.2,93.4,27.8,15.5,75.1,17.7,clay,1.24,0.56,No Risk
7.1,80.225,2024-02,33.8,93.7,27.3,15.5,125.1,18.9,loam,2.77,0.68,No Risk
6.975,79.9,2023-12,362.7,96.3,25.9,15.5,18.4,0.3,clay,2.77,0.58,Flood
6.925,79.85,2023-05,233.9,94.7,27.2,17.0,24.7,3.2,clay,2.29,0.63,Flood
6.95,80.075,2024-06,391.0,97.2,26.3,17.3,54.5,2.1,loam,12.22,0.65,Warning
7.075,80.025,2024-02,26.7,91.5,28.1,16.5,86.0,16.6,loam,2.83,0.52,No Risk
7.025,80.1,2023-01,160.0,92.7,24.7,14.4,79.7,8.2,loam,8.25,0.75,Warning
7.05,80.375,2025-02,44.6,98.9,20.6,11.0,212.7,17.2,sandy,15.0,0.69,No Risk
7.1,80.15,2024-10,438.3,96.9,25.5,13.5,109.5,13.6,sandy,4.96,0.73,Warning
7.0,80.225,2025-01,339.0,98.4,24.9,10.6,93.3,10.0,sandy,11.44,0.71,Warning
7.0,80.125,2023-11,597.3,98.5,25.2,10.2,32.7,2.6,clay,12.17,0.57,Warning
6.95,80.175,2025-01,290.5,99.0,24.8,9.7,117.2,19.0,loam,15.0,0.73,Landslide
7.075,79.9,2023-10,478.9,96.7,25.6,14.9,28.5,5.2,clay,10.66,0.57,Warning
7.025,80.075,2024-03,121.6,96.0,28.2,15.4,77.9,17.8,loam,6.71,0.7,Landslide
6.925,80.075,2023-03,182.7,98.6,25.9,9.9,23.4,3.6,clay,14.15,0.62,Warning
7.125,80.175,2024-11,565.6,98.7,24.8,12.7,116.2,10.0,loam,3.92,0.79,Warning
6.975,80.175,2023-06,342.8,95.8,25.9,13.3,78.0,16.1,sandy,14.15,0.67,Landslide
7.05,80.275,2025-04,300.0,98.5,25.4,11.9,201.8,19.8,loam,10.01,0.84,Landslide
6.9,80.1,2023-07,364.4,97.5,25.7,16.7,75.8,7.3,loam,15.0,0.74,Warning
7.05,79.9,2024-02,42.7,91.0,27.7,17.8,18.4,1.2,clay,8.45,0.42,No Risk
6.9,79.875,2025-05,274.2,94.1,27.8,18.1,17.2,0.3,clay,2.29,0.61,Flood
6.95,79.9,2023-10,572.9,96.8,25.6,14.8,20.5,4.8,loam,0.0,0.56,Flood
6.925,79.85,2023-03,147.8,95.8,26.3,13.1,24.7,3.2,clay,2.29,0.6,Flood
7.125,80.375,2024-02,27.4,91.7,26.3,15.9,175.1,24.7,sandy,11.88,0.58,No Risk
7.125,79.85,2023-08,105.1,92.4,27.0,19.9,6.1,0.5,clay,15.0,0.56,Warning
7.0,79.95,2023-09,576.6,96.6,25.6,16.9,31.8,5.9,clay,1.11,0.55,Flood
6.975,79.925,2024-07,307.6,93.5,27.1,19.5,14.6,0.6,clay,0.78,0.57,Flood
6.925,79.875,2025-04,183.0,95.0,27.4,13.3,16.7,1.3,loam,0.78,0.66,Flood
7.0,80.2,2025-01,339.0,98.4,24.9,10.6,62.8,13.7,sandy,11.1,0.64,Warning
7.15,80.025,2024-03,102.7,95.3,28.4,16.2,44.0,2.2,loam,8.25,0.64,Warning
6.9,80.1,2023-06,341.0,97.5,25.8,14.8,75.8,7.3,loam,15.0,0.69,Warning
7.0,79.85,2025-05,278.6,94.1,27.9,19.2,13.7,1.6,loam,7.85,0.5,Warning
7.1,80.2,2024-08,344.1,95.2,25.7,15.7,88.8,13.2,loam,0.0,0.71,Warning
7.025,80.225,2025-05,309.7,98.0,26.1,13.4,137.7,19.0,sandy,8.78,0.77,Landslide
6.925,79.85,2023-11,488.6,97.5,25.5,12.0,24.7,3.2,clay,2.29,0.57,Flood
6.95,79.925,2023-08,149.6,92.8,27.0,19.7,29.7,6.4,clay,2.77,0.57,Flood
6.95,80.05,2024-02,38.5,96.1,27.4,13.0,79.7,18.7,loam,10.23,0.57,No Risk
7.125,80.075,2024-08,279.8,95.8,25.8,17.1,72.3,12.6,loam,2.83,0.72,Warning
7.05,80.375,2023-03,176.6,97.2,20.5,8.5,212.7,17.2,sandy,15.0,0.79,Landslide
7.125,80.35,2023-01,98.9,92.4,23.5,13.3,158.1,30.1,loam,9.82,0.83,Landslide
7.05,80.375,2025-04,232.5,98.5,20.8,10.4,212.7,17.2,sandy,15.0,0.79,Landslide
7.025,80.325,2024-03,86.9,93.5,27.5,14.1,167.2,17.8,sandy,15.0,0.73,Landslide
6.925,79.875,2024-03,79.9,94.9,28.1,16.7,16.7,1.3,loam,0.78,0.49,Warning
6.9,80.2,2025-05,299.0,98.2,26.1,12.9,74.7,8.5,sandy,15.0,0.68,Warning
7.075,80.15,2023-12,434.2,97.2,25.5,13.6,81.5,10.9,loam,6.21,0.73,Warning
7.125,80.35,2025-02,27.5,96.6,25.4,12.9,158.1,30.1,loam,9.82,0.62,No Risk
6.95,80.025,2023-11,584.2,99.3,25.2,10.6,88.4,10.8,loam,8.69,0.72,Warning
6.925,80.0,2023-01,120.8,93.3,25.0,14.3,60.1,18.3,loam,9.44,0.68,Landslide
6.95,80.35,2025-03,204.4,98.3,24.4,9.8,144.3,16.2,loam,15.0,0.81,Landslide
7.075,80.1,2024-02,26.5,91.5,27.8,16.3,32.2,3.5,clay,3.55,0.41,No Risk
7.05,80.2,2023-02,99.6,96.4,24.1,12.1,99.8,17.4,sandy,5.55,0.73,Landslide
7.025,79.95,2025-04,226.5,97.7,26.9,12.3,14.2,1.5,clay,2.99,0.57,Flood
6.975,79.85,2025-03,137.8,95.4,27.3,12.0,9.5,0.5,clay,6.21,0.54,Warning
7.025,80.075,2023-07,281.7,96.5,26.2,16.6,77.9,17.8,loam,6.71,0.69,Landslide
7.05,79.85,2024-05,599.9,95.1,27.8,19.8,7.3,1.1,clay,11.8,0.55,Warning
6.95,80.125,2024-06,403.3,96.8,26.0,17.1,28.9,5.4,clay,15.0,0.62,Warning
6.925,80.3,2024-10,612.3,95.4,25.3,11.8,197.1,18.5,loam,15.0,0.81,Landslide
6.95,79.925,2024-01,138.1,94.3,26.0,14.2,29.7,6.4,clay,2.77,0.69,Flood
7.025,79.975,2024-08,315.5,96.0,26.4,16.8,18.0,0.9,loam,1.76,0.55,Flood
7.125,80.05,2023-09,544.0,97.4,25.3,17.5,50.3,6.3,loam,4.33,0.6,Warning
6.9,80.375,2024-06,410.8,96.4,24.8,14.3,172.8,22.7,sandy,15.0,0.79,Landslide
7.025,80.125,2023-11,597.3,98.5,25.2,10.2,60.4,12.0,clay,9.71,0.67,Warning
6.95,80.175,2024-05,800.1,96.8,26.8,14.9,117.2,19.0,loam,15.0,0.78,Landslide
6.975,80.0,2025-01,343.7,97.1,25.4,13.1,74.9,18.6,loam,5.12,0.69,Landslide
6.925,79.85,2023-07,252.8,92.9,26.9,21.1,24.7,3.2,clay,2.29,0.64,Flood
7.0,80.225,2023-09,667.4,96.1,25.0,16.0,93.3,10.0,sandy,11.44,0.74,Warning
7.1,80.025,2025-02,42.8,95.3,27.1,15.6,59.1,4.2,loam,3.55,0.49,No Risk
6.975,79.975,2024-08,309.0,96.1,26.4,16.7,17.0,0.8,loam,3.24,0.55,Flood
6.9,79.9,2025-03,124.6,94.8,27.3,11.6,18.9,1.4,clay,4.0,0.55,Warning
6.925,80.2,2024-02,38.7,96.0,27.0,12.7,95.2,12.3,loam,15.0,0.58,No Risk
6.975,79.9,2025-04,165.2,95.4,27.4,14.2,18.4,0.3,clay,2.77,0.59,Flood
6.975,80.15,2024-10,476.9,96.7,25.6,13.5,94.7,8.2,loam,14.94,0.75,Warning
7.0,80.125,2024-05,821.3,97.1,26.8,15.8,32.7,2.6,clay,12.17,0.63,Warning
7.025,79.95,2023-11,479.3,99.6,25.4,10.2,14.2,1.5,clay,2.99,0.59,Flood
7.125,80.0,2024-10,384.5,97.3,25.7,13.5,61.0,15.4,loam,7.47,0.64,Landslide
6.9,80.2,2024-01,185.4,96.9,25.6,10.1,74.7,8.5,sandy,15.0,0.77,Warning
6.95,80.325,2024-02,42.5,94.2,26.2,12.2,174.0,30.3,sandy,15.0,0.57,No Risk
7.05,80.375,2024-05,618.0,98.2,21.7,13.3,212.7,17.2,sandy,15.0,0.79,Landslide
7.0,79.975,2024-01,182.1,95.6,26.0,12.7,9.0,0.5,clay,1.67,0.51,Flood
6.975,80.225,2023-09,667.4,96.1,25.0,16.0,118.1,16.4,sandy,14.15,0.77,Landslide
7.15,79.95,2023-09,519.4,96.6,25.6,17.5,35.5,5.1,loam,13.55,0.65,Warning
6.95,79.925,2023-04,138.2,95.4,27.3,13.7,29.7,6.4,clay,2.77,0.66,Flood
6.9,80.1,2023-04,199.7,97.4,26.5,11.4,75.8,7.3,loam,15.0,0.7,Warning
6.95,79.925,2023-11,479.8,97.6,25.5,12.0,29.7,6.4,clay,2.77,0.65,Flood
7.1,80.175,2025-02,41.6,95.9,26.2,14.5,146.2,35.3,loam,2.78,0.65,No Risk
6.95,80.025,2025-04,295.1,98.6,26.1,12.6,88.4,10.8,loam,8.69,0.74,Warning
7.1,80.225,2024-02,34.5,93.8,27.3,15.5,125.1,18.9,loam,2.77,0.68,No Risk
7.125,80.375,2023-07,286.6,93.2,24.9,16.1,175.1,24.7,sandy,11.88,0.83,Landslide
6.95,80.15,2023-11,568.2,98.5,25.1,10.6,110.9,14.4,sandy,15.0,0.84,Warning
7.15,80.025,2025-02,43.3,95.3,27.0,15.5,44.0,2.2,loam,8.25,0.48,No Risk
6.925,79.9,2025-03,120.8,94.7,27.2,11.8,11.6,0.4,clay,2.78,0.59,Flood
7.1,80.3,2024-10,365.7,96.1,24.5,13.8,227.7,27.9,loam,8.0,0.74,Landslide
7.025,80.3,2023-04,195.6,96.3,26.1,10.7,203.1,17.9,loam,13.87,0.8,Landslide
6.975,79.925,2024-07,307.9,93.3,27.1,19.6,14.6,0.6,clay,0.78,0.57,Flood
6.95,80.075,2025-03,212.2,98.7,26.1,11.2,54.5,2.1,loam,12.22,0.62,Warning
7.075,80.2,2024-07,331.9,96.0,26.0,15.4,99.7,13.8,loam,2.77,0.76,Warning
7.125,80.35,2024-02,26.8,91.7,26.3,15.9,158.1,30.1,loam,9.82,0.6,No Risk
7.1,79.85,2024-04,187.8,95.8,28.1,14.2,19.7,1.6,clay,15.0,0.64,Warning
6.975,79.9,2023-08,131.6,92.9,27.0,19.9,18.4,0.3,clay,2.77,0.61,Flood
6.95,80.35,2025-04,349.6,98.9,24.5,10.8,144.3,16.2,loam,15.0,0.78,Landslide
6.9,80.225,2023-04,173.9,96.5,26.5,11.0,111.9,8.1,sandy,15.0,0.85,Warning
7.05,79.9,2023-02,60.6,93.6,25.7,16.3,18.4,1.2,clay,8.45,0.5,Warning
7.025,80.275,2024-04,203.0,96.8,27.5,11.1,190.6,30.0,sandy,11.77,0.8,Landslide
7.075,80.2,2025-02,32.6,96.6,26.1,14.2,99.7,13.8,loam,2.77,0.62,No Risk
7.05,80.0,2025-05,288.8,97.0,27.3,16.7,74.6,7.6,clay,2.22,0.71,Warning
7.0,80.2,2025-05,309.7,98.0,26.1,13.4,62.8,13.7,sandy,11.1,0.58,Warning
6.925,79.9,2024-09,309.0,92.8,27.0,20.0,11.6,0.4,clay,2.78,0.58,Flood
7.1,80.375,2024-02,28.2,94.5,26.7,12.9,126.9,33.0,sandy,13.74,0.62,No Risk
6.975,80.15,2024-07,306.0,97.0,26.2,15.8,94.7,8.2,loam,14.94,0.72,Warning
7.025,80.15,2023-06,329.5,97.1,25.9,14.6,108.4,8.3,loam,10.01,0.82,Warning
6.925,79.875,2024-09,305.6,92.9,27.0,20.2,16.7,1.3,loam,0.78,0.66,Flood
7.075,80.0,2024-05,637.4,97.3,27.4,16.3,89.4,13.9,loam,3.55,0.73,Warning
6.9,80.15,2025-02,74.5,97.5,26.1,13.4,132.2,24.6,loam,15.0,0.75,Landslide
6.95,80.1,2024-02,39.4,96.4,27.0,12.8,68.6,15.4,clay,14.21,0.55,No Risk
6.975,80.15,2024-02,42.3,94.3,27.5,14.2,94.7,8.2,loam,14.94,0.61,No Risk
7.0,79.875,2023-05,233.6,95.9,27.3,17.4,36.2,4.8,loam,6.21,0.65,Warning
6.95,79.875,2025-04,177.0,95.0,27.4,13.3,39.8,2.5,loam,2.78,0.63,Flood
7.1,80.375,2024-12,163.1,98.1,25.1,10.5,126.9,33.0,sandy,13.74,0.82,Landslide
7.15,79.85,2024-12,112.9,95.0,26.2,15.2,3.2,1.5,clay,15.0,0.59,Warning
7.1,80.05,2023-06,329.2,97.5,26.3,16.2,41.6,6.9,loam,2.22,0.64,Flood
6.95,80.275,2024-04,239.7,96.0,27.6,11.6,186.9,15.9,sandy,15.0,0.81,Landslide
7.1,80.325,2023-11,614.2,98.9,24.9,10.5,154.6,24.9,loam,9.82,0.8,Landslide
7.05,80.375,2024-02,37.0,96.0,21.4,11.2,212.7,17.2,sandy,15.0,0.6,No Risk
7.05,79.875,2023-05,224.2,95.1,27.3,17.6,22.2,6.6,clay,9.88,0.62,Warning
7.025,80.175,2023-11,601.0,98.6,25.1,10.5,132.6,16.4,loam,8.78,0.77,Landslide
7.125,80.35,2023-09,410.3,95.8,24.1,18.6,158.1,30.1,loam,9.82,0.81,Landslide
7.0,80.35,2023-02,114.5,95.4,24.9,9.3,193.9,27.8,loam,15.0,0.8,Landslide
7.0,80.1,2024-07,306.0,97.0,26.2,15.8,29.7,6.4,loam,10.47,0.59,Warning
7.1,79.925,2023-07,244.2,95.2,26.6,18.2,4.3,0.6,clay,11.44,0.56,Warning
7.025,79.875,2025-02,47.3,92.0,27.4,15.4,22.2,5.8,clay,7.89,0.46,Warning
7.0,80.125,2025-03,173.9,98.4,26.1,12.1,32.7,2.6,clay,12.17,0.63,Warning
6.9,80.15,2024-07,303.0,97.5,26.1,15.9,132.2,24.6,loam,15.0,0.82,Landslide
7.125,80.05,2024-02,29.8,91.2,28.1,17.1,50.3,6.3,loam,4.33,0.47,No Risk
7.125,80.375,2025-02,27.3,96.4,25.4,13.2,175.1,24.7,sandy,11.88,0.64,No Risk
7.025,80.125,2024-02,42.4,94.3,27.5,14.2,60.4,12.0,clay,9.71,0.49,No Risk
7.025,79.975,2023-03,154.8,97.6,26.3,11.5,18.0,0.9,loam,1.76,0.6,Flood
7.0,79.925,2024-03,93.8,95.0,28.0,16.4,3.0,2.2,clay,2.29,0.55,Flood
7.1,80.125,2025-01,281.8,97.5,25.1,14.9,71.0,11.4,loam,2.78,0.7,Warning
7.1,80.3,2025-05,247.2,97.4,25.1,14.6,227.7,27.9,loam,8.0,0.79,Landslide
6.95,80.075,2023-05,272.0,97.6,26.4,13.6,54.5,2.1,loam,12.22,0.6,Warning
7.05,80.05,2025-05,292.4,97.7,26.8,15.9,22.4,3.7,loam,3.33,0.57,Flood
7.075,80.225,2024-02,25.5,94.6,26.2,14.3,87.8,9.6,sandy,3.92,0.57,No Risk
6.9,80.125,2023-04,199.7,97.4,26.5,11.4,76.5,15.5,sandy,15.0,0.72,Landslide
6.975,79.95,2023-02,85.4,96.6,25.6,13.3,19.8,1.1,clay,2.29,0.55,Warning
6.925,80.15,2023-08,155.9,96.5,26.2,17.3,109.4,14.2,sandy,15.0,0.75,Warning
7.1,79.85,2024-02,26.5,90.3,27.9,18.0,19.7,1.6,clay,15.0,0.35,No Risk
7.075,80.2,2025-02,32.3,96.7,26.1,14.2,99.7,13.8,loam,2.77,0.62,No Risk
7.1,80.375,2024-02,28.2,94.5,26.7,12.9,126.9,33.0,sandy,13.74,0.62,No Risk
7.0,79.975,2024-04,234.8,98.6,28.0,12.9,9.0,0.5,clay,1.67,0.57,Flood
7.025,80.175,2024-12,155.3,97.8,25.3,12.2,132.6,16.4,loam,8.78,0.83,Landslide
7.125,79.975,2023-12,360.2,97.2,25.9,14.8,15.6,2.2,loam,9.71,0.57,Warning
7.075,80.05,2024-07,326.9,96.9,26.5,15.8,38.7,7.9,clay,0.55,0.62,Flood
6.975,80.075,2023-10,589.9,97.9,25.3,12.6,57.2,4.9,clay,10.32,0.71,Warning
6.9,79.925,2024-12,130.0,94.2,26.7,13.7,28.1,3.3,sandy,6.21,0.58,Warning
7.05,80.275,2023-06,327.3,95.0,25.5,13.8,201.8,19.8,loam,10.01,0.77,Landslide
6.95,80.2,2024-02,39.4,96.1,27.1,12.6,66.3,6.2,loam,15.0,0.49,No Risk
6.925,80.225,2023-07,357.0,96.4,25.7,15.3,132.0,36.4,loam,15.0,0.75,Landslide
6.975,80.1,2024-11,499.0,98.3,25.1,14.1,59.2,7.7,sandy,12.17,0.63,Warning
7.05,80.325,2023-09,619.5,96.1,24.6,16.9,217.1,18.9,sandy,13.79,0.78,Landslide
7.075,80.2,2024-02,34.2,93.7,27.4,15.6,99.7,13.8,loam,2.77,0.63,No Risk
7.0,79.975,2023-09,576.6,96.6,25.6,16.9,9.0,0.5,clay,1.67,0.6,Flood
7.05,80.375,2024-02,37.0,96.0,21.4,11.2,212.7,17.2,sandy,15.0,0.6,No Risk
7.025,79.9,2024-01,121.8,93.6,26.0,15.0,21.7,7.3,loam,6.0,0.58,Warning
6.925,80.3,2023-05,302.9,94.6,26.2,11.8,197.1,18.5,loam,15.0,0.77,Landslide
7.125,80.025,2023-09,544.0,97.4,25.3,17.5,86.7,12.3,loam,5.71,0.73,Warning
6.95,80.0,2023-01,120.8,93.3,25.0,14.3,15.8,1.9,clay,7.11,0.57,Warning
6.9,79.85,2023-10,571.0,96.7,25.6,14.9,8.8,0.6,clay,3.14,0.55,Flood
7.1,80.05,2024-02,28.0,91.4,28.2,16.6,41.6,6.9,loam,2.22,0.46,No Risk
7.025,79.95,2023-05,231.5,96.6,26.9,14.9,14.2,1.5,clay,2.99,0.56,Flood
7.1,79.975,2024-05,637.4,97.3,27.4,16.3,4.1,2.0,clay,7.47,0.57,Warning
7.15,79.875,2025-02,34.2,91.6,27.2,17.7,5.4,2.0,loam,15.0,0.43,No Risk
7.125,80.0,2023-09,544.0,97.4,25.3,17.5,61.0,15.4,loam,7.47,0.65,Landslide
7.0,80.2,2025-03,170.4,98.5,25.9,11.5,62.8,13.7,sandy,11.1,0.67,Warning
7.1,80.15,2024-01,188.3,94.5,25.9,13.1,109.5,13.6,sandy,4.96,0.8,Warning
7.05,80.15,2024-07,327.8,96.7,26.2,16.1,133.4,17.5,loam,7.85,0.75,Landslide
7.025,79.975,2024-08,315.4,95.9,26.4,16.8,18.0,0.9,loam,1.76,0.55,Flood
6.925,80.0,2024-02,37.0,95.4,27.6,14.6,60.1,18.3,loam,9.44,0.51,No Risk
7.05,80.05,2023-08,119.1,96.0,26.6,17.1,22.4,3.7,loam,3.33,0.61,Flood
7.1,79.85,2023-11,517.8,97.8,25.5,11.8,19.7,1.6,clay,15.0,0.58,Warning
7.0,80.225,2024-01,189.7,96.6,25.6,11.1,93.3,10.0,sandy,11.44,0.78,Warning
7.125,80.35,2025-02,27.8,96.5,25.3,13.0,158.1,30.1,loam,9.82,0.62,No Risk
7.1,80.3,2025-02,27.8,96.5,25.2,13.2,227.7,27.9,loam,8.0,0.57,No Risk
7.05,80.075,2023-03,183.6,97.2,26.5,11.5,48.9,3.6,loam,4.33,0.68,Warning
6.95,80.05,2023-07,296.9,97.1,26.0,16.8,79.7,18.7,loam,10.23,0.69,Landslide
6.975,80.175,2024-11,502.7,98.4,25.0,12.8,78.0,16.1,sandy,14.15,0.72,Landslide
7.075,79.85,2024-02,42.7,91.2,27.9,17.8,25.8,2.4,loam,13.79,0.46,No Risk
6.95,80.0,2023-02,112.9,97.7,25.5,12.9,15.8,1.9,clay,7.11,0.56,Warning
6.975,79.925,2024-08,309.0,92.7,26.7,19.6,14.6,0.6,clay,0.78,0.6,Flood
7.05,80.375,2023-06,202.0,96.1,20.9,13.0,212.7,17.2,sandy,15.0,0.78,Landslide
7.075,80.225,2024-09,338.8,95.5,24.8,14.8,87.8,9.6,sandy,3.92,0.78,Warning
7.125,80.275,2023-10,494.3,97.6,24.7,13.8,199.1,34.9,sandy,4.23,0.8,Landslide
7.025,80.125,2024-02,42.3,94.2,27.5,14.2,60.4,12.0,clay,9.71,0.49,No Risk
6.925,80.0,2025-03,189.7,98.4,26.7,10.4,60.1,18.3,loam,9.44,0.73,Landslide
7.075,80.3,2024-02,25.4,94.5,26.8,14.3,99.1,6.7,loam,9.88,0.62,No Risk
6.975,80.225,2025-02,55.1,97.2,26.2,14.0,118.1,16.4,sandy,14.15,0.64,Warning
7.05,80.35,2024-01,240.6,96.3,25.0,9.8,132.8,27.5,sandy,15.0,0.83,Landslide
7.025,79.95,2024-08,308.4,96.0,26.4,16.8,14.2,1.5,clay,2.99,0.57,Flood
6.9,79.85,2024-09,325.1,92.9,27.1,20.0,8.8,0.6,clay,3.14,0.6,Flood
7.075,80.15,2023-05,220.9,96.1,26.6,13.6,81.5,10.9,loam,6.21,0.7,Warning
7.0,80.3,2024-02,46.5,94.6,26.7,12.3,223.5,30.2,loam,15.0,0.66,Warning
7.125,80.05,2024-02,29.3,91.2,28.1,17.1,50.3,6.3,loam,4.33,0.47,No Risk
6.9,80.125,2024-02,39.0,96.6,27.2,12.8,76.5,15.5,sandy,15.0,0.62,No Risk
6.9,80.225,2024-04,193.3,96.3,27.9,13.3,111.9,8.1,sandy,15.0,0.77,Warning
7.075,80.1,2023-01,139.2,90.5,24.9,15.9,32.2,3.5,clay,3.55,0.66,Warning
6.95,80.225,2023-04,173.9,96.5,26.5,11.0,67.0,14.3,loam,15.0,0.65,Warning
6.9,79.875,2024-01,151.9,94.3,26.0,14.0,17.2,0.3,clay,2.29,0.61,Flood
7.125,80.375,2024-01,166.9,95.2,24.7,11.7,175.1,24.7,sandy,11.88,0.78,Landslide
6.9,80.125,2024-09,363.1,97.4,25.7,16.7,76.5,15.5,sandy,15.0,0.69,Landslide
7.125,80.1,2023-01,136.1,90.0,24.8,17.3,39.1,1.8,loam,1.24,0.62,Flood
7.1,80.025,2024-03,102.7,95.3,28.4,16.2,59.1,4.2,loam,3.55,0.67,Warning
7.075,80.05,2023-11,557.1,99.3,25.4,10.0,38.7,7.9,clay,0.55,0.61,Flood
7.1,80.35,2025-02,27.7,96.5,26.3,13.2,104.3,12.9,sandy,12.01,0.56,No Risk
7.0,79.95,2023-03,154.8,97.6,26.3,11.5,31.8,5.9,clay,1.11,0.57,Flood
6.95,79.95,2025-04,246.8,97.8,26.7,12.2,10.8,0.5,clay,4.0,0.49,Warning
6.9,79.875,2023-06,379.3,94.7,27.0,19.5,17.2,0.3,clay,2.29,0.61,Flood
7.125,80.1,2024-07,317.3,96.6,26.1,16.8,39.1,1.8,loam,1.24,0.63,Flood
7.025,79.85,2024-02,43.5,91.9,27.7,17.7,24.8,3.0,clay,10.01,0.49,No Risk
7.1,80.15,2024-02,27.3,91.3,27.9,16.2,109.5,13.6,sandy,4.96,0.51,No Risk
7.1,80.25,2024-02,22.2,92.4,26.9,16.0,182.6,19.8,loam,4.0,0.61,No Risk
7.125,80.375,2023-10,466.4,97.4,24.2,13.5,175.1,24.7,sandy,11.88,0.76,Landslide
6.95,79.95,2024-07,363.2,96.3,26.7,16.3,10.8,0.5,clay,4.0,0.55,Warning
7.025,80.35,2024-09,377.7,96.0,24.5,13.2,168.9,24.2,sandy,15.0,0.8,Landslide
6.975,80.05,2025-01,358.9,97.6,25.2,13.5,76.5,13.7,loam,8.33,0.7,Warning
7.05,80.35,2023-11,776.4,98.5,24.6,9.8,132.8,27.5,sandy,15.0,0.79,Landslide
6.925,80.05,2024-08,340.6,97.0,26.0,16.4,82.3,7.8,loam,12.47,0.74,Warning
